WB_version,category_1,Additional_categories,Gene_set_name,Number_genes,Refs,Data_from,Rawdata,Selection_criteria,decided_by,Comment
NA,TF Targets,NA,NHR-77 L4 targets (Araya),150,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,Mutants,NA,no pattern elf-1 dpl-1 lin-35 mutant,24,http://www.ncbi.nlm.nih.gov/pubmed/16854972,Supplemental Table 1,GSE5071,NA,NA,
NA,Mutants,NA,npp-13 associated,223,http://www.ncbi.nlm.nih.gov/pubmed/24011592,Table S2,GSE40127,NA,NA,
NA,Mutants,NA,npr-1 associated by eQTL,236,http://www.ncbi.nlm.nih.gov/pubmed/24586193,Re-analysis (fdr<0.1),GSE49307,NA,NA,
NA,Other,NA,O-GlcNAc peaks,896,http://www.ncbi.nlm.nih.gov/pubmed/20368426,DataSet S1,GSE18130,NA,NA,
NA,Other,NA,O-GlcNAc peaks affy tags,817,http://www.ncbi.nlm.nih.gov/pubmed/20368426,DataSet S1,GSE18130,NA,NA,
NA,TF Targets,NA,oma-1 associated genes,4469,https://www.ncbi.nlm.nih.gov/pubmed/28576864,Supp. File S3,GSE98130,NA,NA,add in 2017.07.24
NA,TF Targets,NA,oma-1 associated mRNAs,1101,http://www.ncbi.nlm.nih.gov/pubmed/25261697,Supplementary File 2,GSE54518,NA,NA,
NA,Chemicals/stress,NA,oma-1 RNP-associated proteins,248,http://www.ncbi.nlm.nih.gov/pubmed/25261697,Supplementary Table S2,GSE61733,NA,NA,
NA,Development/Dauer/Aging,NA,Oocyte enriched,137,http://www.ncbi.nlm.nih.gov/pubmed/11030340,NA,NA,NA,NA,
NA,Tissue,NA,oogenesis-enriched,945,http://www.ncbi.nlm.nih.gov/pubmed/14668411,Data S1,GSE715-737,NA,NA,
NA,Other,NA,Operons1,765,http://www.ncbi.nlm.nih.gov/pubmed/12075352,Supplementary Table 2,GPE2975,NA,NA,
NA,Mutants,NA,Over-expressed in blastomeres compard to whole embryo,70,http://www.ncbi.nlm.nih.gov/pubmed/25487147,Table S2,GSE40252,NA,NA,
NA,TF Targets,NA,P1 cell class (from zygote),198,http://www.ncbi.nlm.nih.gov/pubmed/25875092,Table S1,GSE63803,NA,NA,
NA,Microbes,NA,PA14 Infection induced,195,http://www.ncbi.nlm.nih.gov/pubmed/16968778,Supporting Table2,GSE5584,NA,NA,
NA,Microbes,NA,PA14 Infection repressed,34,http://www.ncbi.nlm.nih.gov/pubmed/16968778,Supporting Table2,GSE5584,NA,NA,
NA,Tissue,NA,panneural-enriched-core,104,http://www.ncbi.nlm.nih.gov/pubmed/21177967,"Supp file 10,Spencer WC,Genome Res. 2011",GSE23262-9,NA,NA,
NA,Kim Mountains,NA,PDZ domain,54,http://www.ncbi.nlm.nih.gov/pubmed/11557892,Supplemental Table 1,Supplemental,NA,NA,
NA,Other,NA,"Peptide, potentially antimicrobial",49,http://www.ncbi.nlm.nih.gov/pubmed/18636113,Figure S1,NA,NA,NA,
NA,TF Targets,NA,PES-1 L4 Targets,2255,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,PES-1 L4 targets (Araya),67,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,PHA-4 emb Targets,2904,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,PHA-4 L1 Targets,3340,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,PHA-4 L2 Targets,2686,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,PHA-4 L3 targets (Araya),200,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,PHA-4 L4 targets (Araya),278,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,PHA-4 lemb Targets,3530,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,PHA-4 YA Targets,203,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,PHA-4 YA targets (Araya),39,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,piRNA targets,968,http://www.ncbi.nlm.nih.gov/pubmed/22700655,Supp Table 4 (antisense),GSE28888,NA,NA,
NA,TF Targets,NA,PMK-1 targets down in Day 15 vs. Day 6,374,http://www.ncbi.nlm.nih.gov/pubmed/21625567,Table S1.,GSE21784,NA,NA,
NA,TF Targets,NA,Pol II Docking and Pausing during starvation,775,http://www.ncbi.nlm.nih.gov/pubmed/24485661,Table S2,GSE54320,NA,NA,
NA,Tissue,NA,Positive Enriched Intestinal genes,2444,http://www.ncbi.nlm.nih.gov/pubmed/22467213,Supp table,GSE32165,NA,NA,
NA,TF Targets,NA,Positive regulated By HLH-1,12,http://www.ncbi.nlm.nih.gov/pubmed/22730465,Table S1,GSE28563,NA,NA,
NA,TF Targets,NA,Positive regulated By UNC-120,102,http://www.ncbi.nlm.nih.gov/pubmed/22730465,Table S1,GSE28563,NA,NA,
NA,Other,NA,"potential plasticity regulators, Significant QTL or Interaction effect at transband,with annotation",18,http://www.ncbi.nlm.nih.gov/pubmed/17196041,Supp table S4,GSE5395,NA,NA,
NA,Other,NA,"potential plasticity regulators, Significant QTL or Interaction effect at transband,without annotation",25,http://www.ncbi.nlm.nih.gov/pubmed/17196041,Supp table S4,GSE5395,NA,NA,
NA,Other,NA,"potential plasticity regulators, Without Significant QTL or Interaction effect at transband,with annotation",438,http://www.ncbi.nlm.nih.gov/pubmed/17196041,Supp table S4,GSE5395,NA,NA,
NA,Other,NA,"potential plasticity regulators, Without Significant QTL or Interaction effect at transband,without annotation",311,http://www.ncbi.nlm.nih.gov/pubmed/17196041,Supp table S4,GSE5395,NA,NA,
NA,TF Targets,NA,PQM-1 L3 Targets,1700,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,PQM-1 L3 targets (Araya),252,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,PQM-1 L4 targets (Araya),133,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,Mutants,NA,prde-1 regulated,115,http://www.ncbi.nlm.nih.gov/pubmed/24696457,Table S5,NA,NA,NA,
NA,Mutants,NA,prg-1 regulated,708,http://www.ncbi.nlm.nih.gov/pubmed/24696457,Supplemental Data File 1 (p<0.01 at two sensors),GSE49220,NA,NA,
NA,Kim Mountains,NA,Proteases,109,http://www.ncbi.nlm.nih.gov/pubmed/11557892,Supplemental Table 1,Supplemental,NA,NA,
NA,Kim Mountains,NA,Protein expression,446,http://www.ncbi.nlm.nih.gov/pubmed/11557892,Supplemental Table 1,Supplemental,NA,NA,
NA,Kim Mountains,NA,Protein kinase,338,http://www.ncbi.nlm.nih.gov/pubmed/11557892,Supplemental Table 1,Supplemental,NA,NA,
NA,Kim Mountains,NA,Protein phosphatase,98,http://www.ncbi.nlm.nih.gov/pubmed/11557892,Supplemental Table 1,Supplemental,NA,NA,
NA,Microbes,NA,Proteome changes Aeromonas h.,64,http://www.ncbi.nlm.nih.gov/pubmed/20149819,Table 1,NA,NA,NA,
NA,Microbes,NA,Proteome changes S. aureus,109,http://www.ncbi.nlm.nih.gov/pubmed/20149819,Table 2,NA,NA,NA,
NA,DAF/Insulin/food,NA,Putative daf-16 targets (McElwee),31,http://www.ncbi.nlm.nih.gov/pubmed/12882324,Table 1,NA,NA,NA,
NA,DAF/Insulin/food,NA,Putative direct transcriptional targets of DAF-16,33,http://www.ncbi.nlm.nih.gov/pubmed/12882324,Table 1,GSE3089,NA,NA,
NA,TF Targets,NA,Putative E2F-targets,452,http://www.ncbi.nlm.nih.gov/pubmed/17368442,Table S7,GSE6547,NA,NA,
NA,Chemicals/stress,NA,Putative gld-2/rnp-8 targets,335,http://www.ncbi.nlm.nih.gov/pubmed/20855596,Table S2,GSE21747,NA,NA,
NA,Other,NA,Putative ubiquitin genes,803,http://www.ncbi.nlm.nih.gov/pubmed/25523393,Supplementary material,NA,NA,NA,
NA,TF Targets,NA,putative Wnt targets from seam cells and VPCs,239,http://www.ncbi.nlm.nih.gov/pubmed/26048561,Table S1,GSE52747,NA,NA,
NA,TF Targets,NA,R02D3.7 L3 targets (Araya),151,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,R02D3.7 L4 targets (Araya),370,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,Kim Mountains,NA,RAS pathway,20,http://www.ncbi.nlm.nih.gov/pubmed/11557892,Supplemental Table 1,Supplemental,NA,NA,
NA,Tissue,NA,ray genes,33,http://www.ncbi.nlm.nih.gov/pubmed/15183729,Table 1,GSE3979,NA,NA,
NA,TF Targets,NA,"Rb/E2F (dpl-1, efl-1, lin-35) targets, germline",350,http://www.ncbi.nlm.nih.gov/pubmed/23347407,Supplementary file 2,GSE30246,NA,NA,
NA,TF Targets,NA,"Rb/E2F (dpl-1, efl-1, lin-35) targets, intestine",392,http://www.ncbi.nlm.nih.gov/pubmed/23347407,Supplementary file 2,GSE30246,NA,NA,
NA,TF Targets,NA,"Rb/E2F (dpl-1, efl-1, lin-35) targets, soma",306,http://www.ncbi.nlm.nih.gov/pubmed/23347407,Supplementary file 2,GSE30246,NA,NA,
NA,TF Targets,NA,"Rb/E2F (dpl-1, efl-1, lin-35) targets, ubiquitous",1635,http://www.ncbi.nlm.nih.gov/pubmed/23347407,Table S3 (fold>=3 & reads >=5),GSE37433,NA,NA,
NA,TF Targets,NA,Reduce small RNAs reads by adr-1 mutant,1194,http://www.ncbi.nlm.nih.gov/pubmed/22673872,Supp Table 4 (antisense),GSE28888,NA,NA,
NA,TF Targets,NA,Reduce small RNAs reads by adr-1;adr-2 mutant,1836,http://www.ncbi.nlm.nih.gov/pubmed/22673872,Supp Table 4 (antisense),GSE28888,NA,NA,
NA,Other,NA,Reduce small RNAs reads by adr-2 mutant,1066,http://www.ncbi.nlm.nih.gov/pubmed/22673872,Table S1,GSE22887,NA,NA,
NA,TF Targets,NA,Reduced siRNA reads by mut-16(mg461) mutant,171,http://www.ncbi.nlm.nih.gov/pubmed/21245313,Dataset_S05,GSE26165,NA,NA,
NA,TF Targets,NA,Reduced siRNA reads by mut-16(pk710) mutant,2970,http://www.ncbi.nlm.nih.gov/pubmed/21245313,Dataset_S04,GSE26165,NA,NA,
NA,Microbes,NA,reduction in small RNA reads in rsd-2 late-generation,481,http://www.ncbi.nlm.nih.gov/pubmed/25258416,Supplementary Table 1,GSE41058,NA,NA,
NA,TF Targets,NA,REF-1 targets,1299,http://www.ncbi.nlm.nih.gov/pubmed/19632181,Table S6,GSE15762,NA,NA,
NA,Chemicals/stress,NA,Regulated by temperature,1904,http://www.ncbi.nlm.nih.gov/pubmed/21931806,Table S12,GSE24257,NA,NA,
NA,Mutants,NA,Regulated by vhl-1 but not hif-1,45,http://www.biorxiv.org/content/early/2017/03/02/112920.1,Supp. Table S3,GSE97355,NA,NA,add in 2017.07.25
NA,Mutants,NA,Regulated directly by hif-1,195,http://www.biorxiv.org/content/early/2017/03/02/112920.1,Supp. Table S2,GSE97355,NA,NA,add in 2017.07.25
NA,Other,NA,Regulators of hrg-1,171,https://www.ncbi.nlm.nih.gov/pubmed/28581477,Supp. Table S4,GSE76455,NA,NA,add in 2017.07.26
NA,Other,NA,Regulators of irg-1 detected by RNAi screen,56,http://www.ncbi.nlm.nih.gov/pubmed/22520465,Table S1,NA,NA,NA,
NA,DAF/Insulin/food,NA,Repressed by daf-16 (Heimbucher),362,https://www.ncbi.nlm.nih.gov/pubmed/26154057,Supplementary Table 5,GSE70117,NA,NA,add in 2017.07.27
NA,Microbes,NA,Responding to M. nematophilum AND P. aeruginosa NOT S. Aureus,14,http://www.ncbi.nlm.nih.gov/pubmed/20617181,Table 3d,GSE21819,NA,NA,
NA,Microbes,NA,Responding to P. aeruginosa,354,http://www.ncbi.nlm.nih.gov/pubmed/22514739,Table S1.,GSE39536,NA,NA,
NA,Microbes,NA,Responding to S. aureus AND M. nematophilum NOT P. Aeruginosa,11,http://www.ncbi.nlm.nih.gov/pubmed/20617181,Table 3b,GSE21819,NA,NA,
NA,Microbes,NA,Responding to S. aureus AND P. aeruginosa AND M. Nematophilum,10,http://www.ncbi.nlm.nih.gov/pubmed/20617181,Table 3a,GSE21819,NA,NA,
NA,Microbes,NA,Responding to S. aureus AND P. aeruginosa NOT M. Nematophilum,34,http://www.ncbi.nlm.nih.gov/pubmed/20617181,Table 3c,GSE21819,NA,NA,
NA,Chemicals/stress,NA,response to MEK inhibitor,85,http://www.ncbi.nlm.nih.gov/pubmed/25146970,File S4,GSE54030,NA,NA,add in 2015.10.06
NA,Microbes,NA,response to PA14,20,http://www.ncbi.nlm.nih.gov/pubmed/16968778,Supporting Table4,GSE5584,NA,NA,
NA,Kim Mountains,NA,Retinoblastoma complex,6,http://www.ncbi.nlm.nih.gov/pubmed/11557892,Supplemental Table 1,Supplemental,NA,NA,
NA,TF Targets,NA,RNA bound by lin-28,1165,http://www.ncbi.nlm.nih.gov/pubmed/25805859,Supp Table S2,NA,NA,NA,
NA,TF Targets,NA,rnp-8 associated,875,http://www.ncbi.nlm.nih.gov/pubmed/20855596,Dataset_S03,GSE23843,NA,NA,
NA,TF Targets,NA,SAX-3 L2 targets (Araya),184,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,SAX-3 L3 targets (Araya),150,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,SAX-3 L4 targets (Araya),249,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,SEM-4 L2 targets (Araya),96,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,Tissue,NA,Sex-regulated neuronal genes,38,http://www.ncbi.nlm.nih.gov/pubmed/11134517,Supp Table3,GSE3633,NA,NA,
NA,Other,NA,Sex-regulated transcription factors,33,http://www.ncbi.nlm.nih.gov/pubmed/11134517,Supp Table2,GSE3633,NA,NA,
NA,TF Targets,NA,SKN-1 L1 Targets,2247,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,SKN-1 L1 targets (Araya),30,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,SKN-1 L2 targets (Araya),23,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,SKN-1 L3 targets (Araya),20,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
WS283,Development/Dauer/Aging,chemicals;targets,skn-1 regulated genes up in response to vitamine D3 treatment,5,https://pubmed.ncbi.nlm.nih.gov/27783938/,Supplementary file 3,GSE86493,"FDR < 0.05, foldchange >= 2",JN,added 2022.05.24
NA,TF Targets,NA,skn-1 targets (negative regulation),21,http://www.ncbi.nlm.nih.gov/pubmed/19627265,TableS2,GSE9301,NA,NA,
NA,TF Targets,NA,skn-1 targets (positive regulation),56,http://www.ncbi.nlm.nih.gov/pubmed/19627265,TableS1,GSE9301,NA,NA,
NA,Other,NA,SL2-Enriched,756,http://www.ncbi.nlm.nih.gov/pubmed/12075352,Supplementary Table 2,GPE2975,NA,NA,
NA,Other,NA,SL2-Enriched total,4722,http://www.ncbi.nlm.nih.gov/pubmed/12075352,Supplementary Table 5,GSE2975,NA,NA,
NA,Tissue,NA,Sperm enriched,568,http://www.ncbi.nlm.nih.gov/pubmed/11030340,NA,NA,NA,NA,
NA,Other,NA,stabilized by gld-1,100,http://www.ncbi.nlm.nih.gov/pubmed/22693456,Table S2,NA,NA,NA,
NA,DAF/Insulin/food,NA,starvation (nhr-49) related (Gilst),101,http://www.ncbi.nlm.nih.gov/pubmed/16157872,Supplemental Table 3,NA,NA,NA,
NA,Other,NA,Strand-specific editing genes by adr-2,576,https://www.ncbi.nlm.nih.gov/pubmed/25373143,Supp. Table,GSE98869,NA,NA,add in 2017.07.24
NA,Development/Dauer/Aging,NA,Strongly regulated genes by TGFbeta,1103,http://www.ncbi.nlm.nih.gov/pubmed/15380030,Additional File 2,E-SMDB-3596,NA,NA,
NA,Other,NA,SUMO Candidates,246,http://www.ncbi.nlm.nih.gov/pubmed/19922876,Table S1,NA,NA,NA,
NA,TF Targets,NA,SUP-26::FLAG CLIP Peaks,795,https://www.ncbi.nlm.nih.gov/pubmed/28279983,Supp. Table S1,GSE94703,NA,NA,add in 2017.07.26
NA,Other,NA,Suppressed the let-7(n2853) bursting phenotype,201,https://www.ncbi.nlm.nih.gov/pubmed/25732775,Supp. Table S1,GSE64024,NA,NA,add in 2017.07.26
NA,TF Targets,NA,TAP:ALG-1 pull down,3668,http://www.ncbi.nlm.nih.gov/pubmed/22454234,Table S2,GSE32941,NA,NA,
NA,TF Targets,NA,"Targeted by mut-7, rde-3 and MAGO12",1099,http://www.ncbi.nlm.nih.gov/pubmed/19800275,Table S3,GSE18230,NA,NA,
NA,Mutants,NA,Targets 26G-RNAs in alg-3; alg-4 double mutant,1081,http://www.ncbi.nlm.nih.gov/pubmed/20133686,Supplemental Table S2,GSE18719,NA,NA,
NA,TF Targets,NA,Targets 26G-RNAs in wild type,3145,http://www.ncbi.nlm.nih.gov/pubmed/20133686,Supplemental Table S1,GSE18719,NA,NA,
NA,TF Targets,NA,"Targets of DEAD box (mut-14, smut-1) influenced endogenous siRNAs",2027,http://www.ncbi.nlm.nih.gov/pubmed/24684932,Dataset S2,GSE45871,NA,NA,
NA,Mutants,NA,"Targets of eri-6/7-dependent siRNAs, adult",14,http://www.ncbi.nlm.nih.gov/pubmed/22102828,Table S3,GSE30725,NA,NA,
NA,TF Targets,NA,"Targets of eri-6/7-dependent siRNAs, embryo",76,http://www.ncbi.nlm.nih.gov/pubmed/22102828,Table S3,GSE32366,NA,NA,
NA,TF Targets,NA,Targets of the DBL-1 pathway,30,http://www.ncbi.nlm.nih.gov/pubmed/17397820,Table 3,E-MEXP-687,NA,NA,
NA,TF Targets,NA,Targets of the human and C. elegans pocket proteins,93,http://www.ncbi.nlm.nih.gov/pubmed/17368442,Table S6,GSE6547,NA,NA,
NA,Tissue,NA,Tester genes,28,http://www.ncbi.nlm.nih.gov/pubmed/18437219,TABLE S2,GSE9246,NA,NA,
NA,TF Targets,NA,TFs Negative regulated By HLH-1,22,http://www.ncbi.nlm.nih.gov/pubmed/22730465,Table S1,GSE28563,NA,NA,
NA,TF Targets,NA,TFs Negative regulated By UNC-120,13,http://www.ncbi.nlm.nih.gov/pubmed/22730465,Table S1,GSE28563,NA,NA,
NA,TF Targets,NA,TLP-1 L1 targets (Araya),55,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,Chemicals/stress,NA,Top 30 induced by Cu2+,13,http://www.ncbi.nlm.nih.gov/pubmed/23437011,Table S7,GSE42703,NA,NA,
NA,Chemicals/stress,NA,Top 30 UP vhl-1 vs. wildtype,30,http://www.ncbi.nlm.nih.gov/pubmed/15361934,Table 1,GSE2963,NA,NA,
NA,Tissue,NA,Top 50 muscle enriched,49,http://www.ncbi.nlm.nih.gov/pubmed/17612406,Additional data file 6,GSE8004,NA,NA,
NA,TF Targets,NA,Top 98 WAGO-1 IP Targets,95,http://www.ncbi.nlm.nih.gov/pubmed/19800275,Table S4,GSE18230,NA,NA,
NA,Other,NA,tra-1 targets,177,http://www.ncbi.nlm.nih.gov/pubmed/24046365,Table S2,GSE51691,NA,NA,
NA,Kim Mountains,NA,Transcription,352,http://www.ncbi.nlm.nih.gov/pubmed/11557892,Supplemental Table 1,Supplemental,NA,NA,
NA,Other,NA,Transcription factors (Reece-Hoyes),933,http://www.ncbi.nlm.nih.gov/pubmed/16420670,Additional data file 1,NA,NA,NA,
NA,Development/Dauer/Aging,NA,Transient Nodes,128,http://www.ncbi.nlm.nih.gov/pubmed/12620986,Supp table S4,NA,NA,NA,
NA,Mutants,NA,Two fold or less 26G-RNAs in the alg-3; alg-4 double mutant,397,http://www.ncbi.nlm.nih.gov/pubmed/20133686,Supplemental Table S3,GSE18719,NA,NA,
NA,TF Targets,NA,UNC-130 L3 Targets,284,http://www.ncbi.nlm.nih.gov/pubmed/21177963,Supp Table S4,encode,NA,NA,
NA,TF Targets,NA,UNC-39 L3 targets (Araya),87,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,Tissue,NA,"unc-4 enriched, motor neurons",969,http://www.ncbi.nlm.nih.gov/pubmed/15780142,Additional File 9,GSE8159,NA,NA,
NA,TF Targets,NA,UNC-4 L3 targets (Araya),16,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,UNC-55 L2 targets (Araya),120,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,UNC-62 EM targets (Araya),172,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,UNC-62 L2 targets (Araya),104,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,UNC-62 L3 targets (Araya),154,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,UNC-62 L4 targets (Araya),42,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,UNC-62 LE targets (Araya),196,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,unc-62 targets and changed in unc-62 RNAi,10,http://www.ncbi.nlm.nih.gov/pubmed/23468654,Table S3.,GSE39574,NA,NA,
NA,Chemicals/stress,NA,UP 25C AB2 vs. Control,80,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25C AB2 vs. N2,117,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25c CB4856 vs. Control,101,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25c CB4856 vs. N2,153,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25c CB4857 vs. Control,318,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25c CB4857 vs. N2,256,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25C N2 vs. Control,53,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25C sid-1 strain vs. Control,134,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25C sid-1 strain vs. N2,19,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25C Strain RC301 vs. Control,160,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP 25C Strain RC301 vs. N2,170,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Mutants,NA,UP aak-2 null,1123,http://www.ncbi.nlm.nih.gov/pubmed/21331044,Supp table S3,GSE25513,NA,NA,
NA,Microbes,NA,UP after 8h infection with S. aureus,46,http://www.ncbi.nlm.nih.gov/pubmed/20617181,Table 1,GSE21819,NA,NA,
n.a.,Chemicals/stress,NA,Up after BPA treatment,66,https://pubmed.ncbi.nlm.nih.gov/29791850/,Supplementary file 2,GSE113266,p<0.05; foldchange >=2,JN,added 2022.05.24
NA,Tissue,NA,"UP after hlh-1 induced 2H, muscle",55,http://www.ncbi.nlm.nih.gov/pubmed/17848203,RawData,GSE8231,NA,NA,
NA,Chemicals/stress,NA,Up after shifting temperature,45,http://www.ncbi.nlm.nih.gov/pubmed/21706021,Sup fig2,GSE28856,NA,NA,
