Categories,Gene Set name,Refs,Rawdata,Additional categories,
Chemicals/stress,UP by wrn-1 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25346348,GSE54173,NA,
Microbes,down by elt-2 RNAi under Normoxia,http://www.ncbi.nlm.nih.gov/pubmed/25284791,GSE54212,NA,
Chemicals/stress,down by S. enterica SL2048 under fer-1 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25340560,GSE54212,NA,
Chemicals/stress,down by Tetracycline vs. S. enterica SL2048 at 120h (Recovery after infection),http://www.ncbi.nlm.nih.gov/pubmed/25340560,GSE54212,NA,
Chemicals/stress,down by Tetracycline vs. S. enterica SL2048 at 96h (Recovery after infection),http://www.ncbi.nlm.nih.gov/pubmed/25340560,GSE54212,NA,
Microbes,UP by S. enterica SL2048 under fer-1 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25340560,GSE54212,NA,
Chemicals/stress,UP by Tetracycline vs. S. enterica SL2048 at 96h (Recovery after infection),http://www.ncbi.nlm.nih.gov/pubmed/25340560,GSE54212,NA,
TF Targets,Pol II Docking and Pausing during starvation,http://www.ncbi.nlm.nih.gov/pubmed/24485661,GSE54320,NA,
TF Targets,gld-1 iPAR-CLIP targets,http://www.ncbi.nlm.nih.gov/pubmed/22152485,GSE54518,NA,
TF Targets,oma-1 associated mRNAs,http://www.ncbi.nlm.nih.gov/pubmed/25261697,GSE54518,NA,
Mutants,UP by mes-4 mutant,http://www.ncbi.nlm.nih.gov/pubmed/16968818,GSE5454,NA,
Chemicals/stress,down by blmp-1(tm548) mutant,http://www.ncbi.nlm.nih.gov/pubmed/24613396,GSE54853,NA,
Chemicals/stress,UP by D-glucosamine,http://www.ncbi.nlm.nih.gov/pubmed/24714520,GSE54853,NA,
Mutants,down by nhr-62; eat-2 mutants,http://www.ncbi.nlm.nih.gov/pubmed/23935515,GSE55225,NA,
Mutants,UP by blmp-1(tm548) mutant,http://www.ncbi.nlm.nih.gov/pubmed/24613396,GSE55225,NA,
Microbes,Upregulated by P. aeruginosa PA14 in liquid,https://pubmed.ncbi.nlm.nih.gov/28662060/,GSE55422,NA,
Microbes,Upregulated by P. aeruginosa PA14 on Slow Killing plates,https://pubmed.ncbi.nlm.nih.gov/28662060/,GSE55422,NA,
Chemicals/stress,Upregulated in Phenanthroline,https://pubmed.ncbi.nlm.nih.gov/28662060/,GSE55422,NA,
Microbes,Confirmed infected by PA14 in spe-26 mutant,http://www.ncbi.nlm.nih.gov/pubmed/16968778,GSE5584,NA,
Microbes,Confirmed infected by PA14 in wildtype,http://www.ncbi.nlm.nih.gov/pubmed/16968778,GSE5584,NA,
Microbes,PA14 Infection induced,http://www.ncbi.nlm.nih.gov/pubmed/16968778,GSE5584,NA,
Microbes,PA14 Infection repressed,http://www.ncbi.nlm.nih.gov/pubmed/16968778,GSE5584,NA,
Microbes,response to PA14,http://www.ncbi.nlm.nih.gov/pubmed/16968778,GSE5584,NA,
Mutants,down by eat-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/23935515,GSE55988,NA,
Mutants,down by nhr-25 RNAi,http://www.ncbi.nlm.nih.gov/pubmed/24651852,GSE55988,NA,
Mutants,down by nhr-62 mutant,http://www.ncbi.nlm.nih.gov/pubmed/23935515,GSE55988,NA,
Mutants,down by nhr-62 mutant under eat-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/23935515,GSE55988,NA,
Mutants,UP by eat-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/23935515,GSE55988,NA,
Mutants,UP by nhr-62 mutant,http://www.ncbi.nlm.nih.gov/pubmed/23935515,GSE55988,NA,
Mutants,UP by nhr-62 mutant under eat-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/23935515,GSE55988,NA,
Mutants,UP by nhr-62; eat-2 mutants,http://www.ncbi.nlm.nih.gov/pubmed/23935515,GSE55988,NA,
Chemicals/stress,down by daf-16 mutant:daf-16;daf-2 vs. daf-2 (Mueller),http://www.ncbi.nlm.nih.gov/pubmed/25419847,GSE57664,NA,
Microbes,UP by S. aureus (Visvikis),http://www.ncbi.nlm.nih.gov/pubmed/24882217,GSE57739,NA,
Microbes,"UP by S. aureus, dependent on hlh-30 (Visvikis)",http://www.ncbi.nlm.nih.gov/pubmed/24882217,GSE57739,NA,
DAF/Insulin/food,Down daf-2 vs. daf-2;pmk-1,http://www.ncbi.nlm.nih.gov/pubmed/17096597,GSE5793,NA,
Microbes,Down PA14 vs. OP50,http://www.ncbi.nlm.nih.gov/pubmed/17096597,GSE5793,NA,
Microbes,Down when exposed to gacA mutant vs. wildtype PA14,http://www.ncbi.nlm.nih.gov/pubmed/17096597,GSE5793,NA,
Mutants,UP glp-4 vs. glp-4;sek-1,http://www.ncbi.nlm.nih.gov/pubmed/17096597,GSE5793,NA,
DAF/Insulin/food,UP daf-2 vs daf-2;pmk-1,http://www.ncbi.nlm.nih.gov/pubmed/17096597,GSE5793,NA,
Microbes,UP exposed to gacA Mutant vs. Wild-Type P. aeruginosa Strain PA14,http://www.ncbi.nlm.nih.gov/pubmed/17096597,GSE5793,NA,
Microbes,UP PMK-1 and confirmed for resistance to PA14,http://www.ncbi.nlm.nih.gov/pubmed/17096597,GSE5793,NA,
Microbes,UP to PA14,http://www.ncbi.nlm.nih.gov/pubmed/17096597,GSE5793,NA,
Mutants,down by gld-2 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE57993,NA,
Mutants,down by gld-3 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE57993,NA,
Mutants,down by mex-5 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE57993,NA,
Mutants,down by pos-1 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE57993,NA,
Mutants,"down by tut-1 mutant, L4, ribosome",http://www.ncbi.nlm.nih.gov/pubmed/26052047,GSE57993,NA,
Mutants,UP by gld-2 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE57993,NA,
Mutants,UP by gld-3 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE57993,NA,
Mutants,UP by mex-5 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE57993,NA,
Mutants,UP by pos-1 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE57993,NA,
Other,germline nuclear RNAi-dependent transcriptional silencing,http://www.ncbi.nlm.nih.gov/pubmed/25534009,GSE58031,NA,
Other,interacting proteins with cey-4,http://www.ncbi.nlm.nih.gov/pubmed/25378320,GSE58031,NA,
TF Targets,down by Rutile Bulk,http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE58171,NA,
Mutants,down by gld-2 RNAi (Nousch),http://www.ncbi.nlm.nih.gov/pubmed/25217583,GSE58918,NA,
Mutants,down by gld-4 RNAi (Nousch),http://www.ncbi.nlm.nih.gov/pubmed/25217583,GSE58918,NA,
Mutants,UP by gld-2 RNAi (Nousch),http://www.ncbi.nlm.nih.gov/pubmed/25217583,GSE58918,NA,
Mutants,UP by vitamin C,http://www.ncbi.nlm.nih.gov/pubmed/25346348,GSE58918,NA,
Mutants,atfs-1 targets under spg-7(RNAi),http://www.ncbi.nlm.nih.gov/pubmed/25773600,GSE58931,NA,
Mutants,down by aak-2 mutant (Burkewitz),http://www.ncbi.nlm.nih.gov/pubmed/25723162,GSE58931,NA,
Mutants,down by crtc-1 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25723162,GSE58931,NA,
Mutants,UP by aak-2 mutant (Burkewitz),http://www.ncbi.nlm.nih.gov/pubmed/25723162,GSE58931,NA,
Mutants,UP by crtc-1 and aak-2 mutant (Burkewitz),http://www.ncbi.nlm.nih.gov/pubmed/25723162,GSE58931,NA,
Mutants,UP by crtc-1 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25723162,GSE58931,NA,
Mutants,down by polyglutamines-expanded,http://www.ncbi.nlm.nih.gov/pubmed/24960609,GSE59300,NA,
Mutants,down in antisense 22G-RNAs by gfp::rde-8(D76N) (function loss),http://www.ncbi.nlm.nih.gov/pubmed/25635455,GSE59300,NA,
Mutants,down in antisense 22G-RNAs by rde-8(ne3361) mutant,http://www.ncbi.nlm.nih.gov/pubmed/25635455,GSE59300,NA,
Chemicals/stress,down by Anatase Bulk,http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Chemicals/stress,down by Anatase Nano,http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Chemicals/stress,down by Juglone (oxidate stress),http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Chemicals/stress,down by Rutile Nano,http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Chemicals/stress,down by Toxic-Se (selenium),http://www.ncbi.nlm.nih.gov/pubmed/24971995,GSE59475,NA,
Chemicals/stress,UP by Anatase Bulk,http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Chemicals/stress,UP by Anatase Nano,http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Chemicals/stress,UP by Juglone (oxidate stress),http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Chemicals/stress,UP by Rutile Bulk,http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Chemicals/stress,UP by Rutile Nano,http://www.ncbi.nlm.nih.gov/pubmed/25211548,GSE59475,NA,
Tissue,AB cell class (from zygote),http://www.ncbi.nlm.nih.gov/pubmed/25875092,GSE59943,NA,
Tissue,"down by B. thuringiensis at 12h (BT247, 1:10) (Yang)",http://www.ncbi.nlm.nih.gov/pubmed/25720978,GSE59943,NA,
Microbes,Down in N2 by Bacillus thuringiensis MYBt247 infection 12h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Down in N2 by Bacillus thuringiensis MYBt247 infection 24h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Down in N2 by P. aeruginosa PA14 infection 12h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Down in N2 by P. aeruginosa PA14 infection 24h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Down in npr-1 by Bacillus thuringiensis MYBt247 infection,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Down in npr-1 by Bacillus thuringiensis MYBt247 infection 24h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Down in npr-1 by P. aeruginosa PA14 infection 12h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Down in npr-1 by P. aeruginosa PA14 infection 12h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Up in N2 by Bacillus thuringiensis MYBt247 infection 12h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Up in N2 by Bacillus thuringiensis MYBt247 infection 24h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Up in N2 by P. aeruginosa PA14  infection 12h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Up in N2 by P. aeruginosa PA14 infection 24h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Up in npr-1 by Bacillus thuringiensis MYBt247 infection 12h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Up in npr-1 by Bacillus thuringiensis MYBt247 infection 24h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Up in npr-1 by P. aeruginosa PA14  infection 12h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Microbes,Up in npr-1 by P. aeruginosa PA14 infection 24h,https://pubmed.ncbi.nlm.nih.gov/27066825/,GSE60063,NA,
Mutants,down by mir-58 & mir-80 mutant,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60420,GSE60420,NA,
Mutants,down by mir-58 mutant,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60420,GSE60420,NA,
Mutants,"down by mir-58, mir-80, mir-81, mir-82 mutant",http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60420,GSE60420,NA,
Mutants,UP by mir-58 & mir-80 mutant,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60420,GSE60420,NA,
Mutants,UP by mir-58 mutant,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60420,GSE60420,NA,
Mutants,"UP by mir-58, mir-80, mir-81, mir-82 mutant",http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60420,GSE60420,NA,
Other,Down CeMM vs. NGM,http://www.ncbi.nlm.nih.gov/pubmed/17023606,GSE6057,NA,
Other,UP CeMM vs. NGM,http://www.ncbi.nlm.nih.gov/pubmed/17023606,GSE6057,NA,
Mutants,Down in bcat-1 RNAi,https://pubmed.ncbi.nlm.nih.gov/26620638/,GSE60672,NA,
Mutants,UP in bcat-1 RNAi,https://pubmed.ncbi.nlm.nih.gov/26620638/,GSE60672,NA,
Mutants,down by ahr-1 (ju145) mutant,http://www.ncbi.nlm.nih.gov/pubmed/24463456,GSE61094,NA,
Mutants,down by ash-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25310986,GSE61094,NA,
Mutants,down by set-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25310986,GSE61094,NA,
Mutants,down by wdr-5 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25310986,GSE61094,NA,
Mutants,UP by ash-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25310986,GSE61094,NA,
Mutants,UP by set-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25310986,GSE61094,NA,
Mutants,down by ahr-1 (ia03) mutant,http://www.ncbi.nlm.nih.gov/pubmed/24463456,GSE61537,NA,
Mutants,UP by ahr-1 (ia03) mutant,http://www.ncbi.nlm.nih.gov/pubmed/24463456,GSE61537,NA,
Mutants,UP by ahr-1 (ju145) mutant,http://www.ncbi.nlm.nih.gov/pubmed/24463456,GSE61537,NA,
Mutants,UP by tunicamycin under rtcb-1 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25366321,GSE61537,NA,
Other,down by plep-1 mutant (young adult hermaphrodites),http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE68351,GSE61564,NA,
Other,genes that have an overlapping or nearby (+/- 1 KB) GNUMAP +Repeat editing-enriched regions (EER),http://www.ncbi.nlm.nih.gov/pubmed/25805852,GSE61564,NA,
Other,altered splice site representation by tdp-1(ok803),http://www.ncbi.nlm.nih.gov/pubmed/25391662,GSE61581,NA,
Mutants,down by dcr-1 RNAi (Rybak-Wolf),http://www.ncbi.nlm.nih.gov/pubmed/25416952,GSE61581,NA,
Mutants,down by tdp-1(ok803) mutant,http://www.ncbi.nlm.nih.gov/pubmed/25391662,GSE61581,NA,
Other,enriched by dsRNA-specific antibody:J2 (wild-type),http://www.ncbi.nlm.nih.gov/pubmed/25391662,GSE61581,NA,
Mutants,UP by tdp-1(ok803) mutant,http://www.ncbi.nlm.nih.gov/pubmed/25391662,GSE61581,NA,
Chemicals/stress,oma-1 RNP-associated proteins,http://www.ncbi.nlm.nih.gov/pubmed/25261697,GSE61733,NA,
Chemicals/stress,UP by tunicamycin,http://www.ncbi.nlm.nih.gov/pubmed/25366321,GSE61733,NA,
DAF/Insulin/food,down by daf-16 mutant (adults 15 C),http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
DAF/Insulin/food,down by daf-16 mutant (adults 25 C),http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
Chemicals/stress,down by mex-6 RNAi,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993,GSE62297,NA,
Chemicals/stress,down in larva and adult on 15 vs. 25 C,http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
Chemicals/stress,down in larva but UP in adult on 15 vs. 25 C,http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
Chemicals/stress,"down on 15 vs. 25 C, larva",http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
DAF/Insulin/food,"down on 15 vs. 25 C, larva, dependent on daf-16",http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
DAF/Insulin/food,UP by daf-16 mutant (adult 15 C),http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
DAF/Insulin/food,UP by daf-16 mutant (adults 25 C),http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
Chemicals/stress,UP in larva and adult on 15 vs. 25 C,http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
Chemicals/stress,UP in larva but down in adult on 15 vs. 25 C,http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
Chemicals/stress,"UP on 15 vs. 25 C, larva",http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
Chemicals/stress,"UP on 15 vs. 25 C, larva, dependent on daf-16",http://www.ncbi.nlm.nih.gov/pubmed/26027928,GSE62297,NA,
Development/Dauer/Aging,down by htz-1 mutant (Latorre),http://www.ncbi.nlm.nih.gov/pubmed/25737279,GSE62720,NA,
Development/Dauer/Aging,down in day 12 vs. day 2 (Pu),http://www.ncbi.nlm.nih.gov/pubmed/25838541,GSE62720,NA,
Development/Dauer/Aging,UP in day 12 vs. day 2 (Pu),http://www.ncbi.nlm.nih.gov/pubmed/25838541,GSE62720,NA,
Development/Dauer/Aging,UP in gene-body H3K36me3 levels during aging,http://www.ncbi.nlm.nih.gov/pubmed/25838541,GSE62720,NA,
TF Targets,"Bound by DREAM (DP, Retinoblastoma [Rb]-like, E2F, and MuvB) complex (Embryo)",http://www.ncbi.nlm.nih.gov/pubmed/25737279,GSE62833,NA,
Mutants,"Bound by DREAM (DP, Retinoblastoma [Rb]-like, E2F, and MuvB) complex (L3)",http://www.ncbi.nlm.nih.gov/pubmed/25737279,GSE62833,NA,
Mutants,down by lin-35 mutant (Latorre),http://www.ncbi.nlm.nih.gov/pubmed/25737279,GSE62833,NA,
TF Targets,gene containing a editing-dependent nonsynonymous codon changes,http://www.ncbi.nlm.nih.gov/pubmed/25805852,GSE62833,NA,
Mutants,UP by htz-1 mutant (Latorre),http://www.ncbi.nlm.nih.gov/pubmed/25737279,GSE62833,NA,
Mutants,UP by lin-35 mutant (Latorre),http://www.ncbi.nlm.nih.gov/pubmed/25737279,GSE62833,NA,
TF Targets,down at the Ribosome-protected fragment (RPF) level in the cey-1 & cey-4 mutants,http://www.ncbi.nlm.nih.gov/pubmed/25378320,GSE62856,NA,
Mutants,down in antisense 22G-RNAs by nyn-1; nyn-2 mutants,http://www.ncbi.nlm.nih.gov/pubmed/25635455,GSE62856,NA,
TF Targets,interacting proteins with cey-1,http://www.ncbi.nlm.nih.gov/pubmed/25378320,GSE62856,NA,
Development/Dauer/Aging,UP by GSC removal,https://pubmed.ncbi.nlm.nih.gov/26196144/,GSE63075,NA,
Development/Dauer/Aging,UP by GSC removal + skn-1 dependent,https://pubmed.ncbi.nlm.nih.gov/26196144/,GSE63075,tissues,
Development/Dauer/Aging,UP by skn-1(RNAi) in glp-1(ts),https://pubmed.ncbi.nlm.nih.gov/26196144/,GSE63075,tissues,
Development/Dauer/Aging,UP by skn-1(RNAi) in wildtype,https://pubmed.ncbi.nlm.nih.gov/26196144/,GSE63075,tissues,
Mutants,dcr-1 targets (Rybak-Wolf),http://www.ncbi.nlm.nih.gov/pubmed/25416952,GSE63435,NA,
Mutants,UP by dcr-1 RNAi (Rybak-Wolf),http://www.ncbi.nlm.nih.gov/pubmed/25416952,GSE63435,NA,
TF Targets,"UP by mekk-3/drl-1 RNAi, skn-1 targets",http://www.ncbi.nlm.nih.gov/pubmed/24655420,GSE63435,NA,
TF Targets,P1 cell class (from zygote),http://www.ncbi.nlm.nih.gov/pubmed/25875092,GSE63803,NA,
Mutants,elt-2 induced (Block),http://www.ncbi.nlm.nih.gov/pubmed/26016853,GSE63846,NA,
Mutants,elt-2 regulated (Block),http://www.ncbi.nlm.nih.gov/pubmed/26016853,GSE63846,NA,
Mutants,elt-2 repressed (Block),http://www.ncbi.nlm.nih.gov/pubmed/26016853,GSE63846,NA,
Mutants,down by Beta Amyloid toxicity,http://www.ncbi.nlm.nih.gov/pubmed/25457027,GSE63928,NA,
Mutants,UP by NAC: icd-1 & icd2 RNAi (sterile mutant),http://www.ncbi.nlm.nih.gov/pubmed/25859040,GSE63928,NA,
Microbes,"down by B. thuringiensis at 12h (BT247, 1:2) (Yang)",http://www.ncbi.nlm.nih.gov/pubmed/25720978,GSE64401,NA,
Microbes,"down by B. thuringiensis at 6h (BT247, 1:10) (Yang)",http://www.ncbi.nlm.nih.gov/pubmed/25720978,GSE64401,NA,
Microbes,"down by B. thuringiensis at 6h (BT247, 1:2) (Yang)",http://www.ncbi.nlm.nih.gov/pubmed/25720978,GSE64401,NA,
Microbes,down in gene-body H3K36me3 levels during aging,http://www.ncbi.nlm.nih.gov/pubmed/25838541,GSE64401,NA,
Microbes,"UP by B. thuringiensis at 12h (BT247, 1:10) (Yang)",http://www.ncbi.nlm.nih.gov/pubmed/25720978,GSE64401,NA,
Microbes,"UP by B. thuringiensis at 12h (BT247, 1:2) (Yang)",http://www.ncbi.nlm.nih.gov/pubmed/25720978,GSE64401,NA,
Microbes,"UP by B. thuringiensis at 6h (BT247, 1:10) (Yang)",http://www.ncbi.nlm.nih.gov/pubmed/25720978,GSE64401,NA,
Microbes,"UP by B. thuringiensis at 6h (BT247, 1:2) (Yang)",http://www.ncbi.nlm.nih.gov/pubmed/25720978,GSE64401,NA,
Development/Dauer/Aging,Down gld-1(RNAi),https://pubmed.ncbi.nlm.nih.gov/26759963/,GSE65406,daf;mutants,
Development/Dauer/Aging,Down gld-1(RNAi) vs fasting,https://pubmed.ncbi.nlm.nih.gov/26759963/,GSE65406,daf;mutants,
Development/Dauer/Aging,Down gld-1(RNAi) vs fed,https://pubmed.ncbi.nlm.nih.gov/26759963/,GSE65406,daf;mutants,
Development/Dauer/Aging,Down youngadults vs gld1 ,https://pubmed.ncbi.nlm.nih.gov/26759963/,GSE65406,daf;mutants,
Development/Dauer/Aging,UP by gld-1(RNAi) vs fasting,https://pubmed.ncbi.nlm.nih.gov/26759963/,GSE65406,daf;mutants,
Development/Dauer/Aging,UP by gld-1(RNAi) vs fed,https://pubmed.ncbi.nlm.nih.gov/26759963/,GSE65406,daf;mutants,
Development/Dauer/Aging,UP by gld-1/RNAi),https://pubmed.ncbi.nlm.nih.gov/26759963/,GSE65406,daf;mutants,
Development/Dauer/Aging,UP youngadults vs gld1,https://pubmed.ncbi.nlm.nih.gov/26759963/,GSE65406,daf;mutants,
Mutants,Down in hlh-25 ,https://pubmed.ncbi.nlm.nih.gov/26438299/,GSE65417,NA,
Mutants,Down in hlh-29 ,https://pubmed.ncbi.nlm.nih.gov/23533643/,GSE65417,NA,
Mutants,Up in hlh-25 ,https://pubmed.ncbi.nlm.nih.gov/26438299/,GSE65417,NA,
Mutants,Up in hlh-29 ,https://pubmed.ncbi.nlm.nih.gov/23533643/,GSE65417,NA,
Mutants,"Down lin-35 mutant( n745, NULL) L4",http://www.ncbi.nlm.nih.gov/pubmed/17368442,GSE6547,NA,
Mutants,"down lin-35 mutant(n745, NULL) L1",http://www.ncbi.nlm.nih.gov/pubmed/17368442,GSE6547,NA,
Mutants,Down lin-35 null emb,http://www.ncbi.nlm.nih.gov/pubmed/17368442,GSE6547,NA,
TF Targets,Putative E2F-targets,http://www.ncbi.nlm.nih.gov/pubmed/17368442,GSE6547,NA,
TF Targets,Targets of the human and C. elegans pocket proteins,http://www.ncbi.nlm.nih.gov/pubmed/17368442,GSE6547,NA,
Mutants,"UP lin-35 mutant( n745, NULL) L4",http://www.ncbi.nlm.nih.gov/pubmed/17368442,GSE6547,NA,
Mutants,"UP lin-35 mutant(n745, NULL) L1",http://www.ncbi.nlm.nih.gov/pubmed/17368442,GSE6547,NA,
Mutants,UP lin-35 num emb,http://www.ncbi.nlm.nih.gov/pubmed/17368442,GSE6547,NA,
Mutants,Down daf-19 mutant,http://www.ncbi.nlm.nih.gov/pubmed/17187676,GSE6563,NA,
Other,Known and candidate x-box regulated genes,http://www.ncbi.nlm.nih.gov/pubmed/17187676,GSE6563,NA,
Mutants,UP daf-19 mutant,http://www.ncbi.nlm.nih.gov/pubmed/17187676,GSE6563,NA,
Chemicals/stress,down by crtc-1 and aak-2 mutant (Burkewitz),http://www.ncbi.nlm.nih.gov/pubmed/25723162,GSE65851,NA,
Chemicals/stress,UP by Beta Amyloid toxicity,http://www.ncbi.nlm.nih.gov/pubmed/25457027,GSE65851,NA,
Epigenetics,Down by H3K9me2 loss (him-8),https://pubmed.ncbi.nlm.nih.gov/26156747/,GSE67029,mutants;tissues,
Epigenetics,Up by H3K9me2 loss (him-8),https://pubmed.ncbi.nlm.nih.gov/26156747/,GSE67029,mutants;tissues,
Mutants,down by glp-1 mutant (Boyd),http://www.ncbi.nlm.nih.gov/pubmed/19879883,GSE67387,NA,
Mutants,"down by tut-1 & elpc-1 mutant, mRNA",http://www.ncbi.nlm.nih.gov/pubmed/26052047,GSE67387,NA,
Mutants,"UP by tut-1 & elpc-1 mutant, mRNA",http://www.ncbi.nlm.nih.gov/pubmed/26052047,GSE67387,NA,
Mutants,"UP by tut-1 mutant, L4, ribosome",http://www.ncbi.nlm.nih.gov/pubmed/26052047,GSE67387,NA,
Development/Dauer/Aging,Down in dpy-21 early embryos,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in dpy-21 L3,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in dpy-21 mixed embryos,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in dpy-27 L1,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in hermaphrodite mixed sex L1,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in hermaphrodite vs mixed sex comma embryo,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in hermaphrodite vs mixed sex early embryo,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in hermaphrodite vs mixed sex young adult,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in set-1 heterozygous L3,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in set-4 L3,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
Development/Dauer/Aging,Down in set-4 mixed embryos,https://pubmed.ncbi.nlm.nih.gov/26641248/,GSE67650,NA,
